ticker,date,shifted
LLY,2020-05-08,0.9471827149391174
KNSA,2020-05-11,0.53461754322052
BMY,2020-05-15,0.9470091462135316
BMY,2020-05-15,-0.8172751665115356
BPMC,2020-05-15,0.2242570668458938
MRK,2020-05-19,-0.7637001276016235
GILD,2020-05-20,0.9485794305801392
AQST,2020-05-21,0.9386601448059082
SNDX,2020-05-21,0.8157907724380493
XERS,2020-05-22,-0.7424042820930481
EVFM,2020-05-22,0.6506827473640442
REGN,2020-05-26,0.9443911910057068
BMY,2020-05-26,0.9487566351890564
IRWD,2020-05-27,0.9329735040664672
LLY,2020-05-28,-0.7968114614486694
CRVS,2020-05-29,0.909397542476654
PFE,2020-05-29,0.5675141215324402
KURA,2020-05-29,0.8357522487640381
LLY,2020-05-29,0.9477018117904664
VYNE,2020-05-29,-0.045096069574356
ABBV,2020-05-29,0.939849853515625
NBIX,2020-05-29,-0.5984340906143188
LLY,2020-06-01,0.0353979393839836
OCGN,2020-06-01,0.2781893908977508
ITRM,2020-06-01,-0.6517180800437927
VYNE,2020-06-02,0.9461807012557985
MRK,2020-06-04,0.8713881969451904
BLUE,2020-06-11,0.886383056640625
AMGN,2020-06-11,0.9459839463233948
BGNE,2020-06-12,0.9040429592132568
MRK,2020-06-12,0.9504963159561156
ABBV,2020-06-15,0.938026249408722
XERS,2020-06-15,0.7610465288162231
JAZZ,2020-06-15,0.899360179901123
ORMP,2020-06-15,0.8014302253723145
JNJ,2020-06-15,0.9485793113708496
LLY,2020-06-15,-0.1235486790537834
MRK,2020-06-17,0.8989142179489136
RARE,2020-06-18,0.9005786776542664
XERS,2020-06-18,0.9296789169311525
KPTI,2020-06-22,-0.0395268350839614
BHVN,2020-06-24,-0.7193629741668701
PFE,2020-06-24,0.4970663189888
MRK,2020-06-24,0.7345349788665771
ABBV,2020-06-26,0.949033796787262
HALO,2020-06-29,0.9385154843330384
MRK,2020-06-29,-0.49997478723526
ITCI,2020-06-29,0.94588303565979
PFE,2020-06-30,0.944428563117981
RARE,2020-06-30,0.7840557098388672
RVNC,2020-06-30,0.815670907497406
RVNC,2020-06-30,0.2873845100402832
REGN,2020-07-02,0.0124444589018821
PFE,2020-07-02,0.5122333765029907
MRK,2020-07-08,-0.617181658744812
CYDY,2020-07-13,0.8983197212219238
JNJ,2020-07-14,0.8747218251228333
LLY,2020-07-17,0.9321088194847108
JAZZ,2020-07-22,0.8657469749450684
GILD,2020-07-24,0.8808571100234985
EXEL,2020-07-30,0.8938226103782654
INCY,2020-07-31,0.9125598669052124
XNCR,2020-07-31,0.6839227676391602
JAZZ,2020-08-03,-0.7654424905776978
JNJ,2020-08-03,0.0243730247020721
DBVT,2020-08-04,0.925927460193634
TEVA,2020-08-05,0.947721302509308
REGN,2020-08-05,0.9475005269050598
SGEN,2020-08-05,0.1557424068450927
RGNX,2020-08-06,0.8015345335006714
PTCT,2020-08-07,0.4282220602035522
TRVN,2020-08-07,0.847932755947113
EGRX,2020-08-10,0.9164202213287354
CPRX,2020-08-10,0.9455663561820984
VTRS,2020-08-17,0.9309328198432922
UBX,2020-08-17,0.8407222032546997
VNDA,2020-08-18,0.8807348012924194
JNJ,2020-08-20,0.9468841552734376
IMVT,2020-08-25,0.037711277604103
URGN,2020-08-27,0.2205709517002105
ACST,2020-08-31,0.5267566442489624
REGN,2020-09-01,-0.6059123277664185
BMY,2020-09-01,0.9339090585708618
SVRA,2020-09-03,-0.3774146735668182
BPMC,2020-09-04,0.94755619764328
CRBP,2020-09-08,-0.4235881567001343
TBPH,2020-09-09,0.8789558410644531
BGNE,2020-09-17,0.8887981176376343
BGNE,2020-09-17,0.864680290222168
MRTX,2020-09-18,0.4268487393856048
INCY,2020-09-18,0.9326175451278688
BHC,2020-09-25,0.9457592964172364
PFE,2020-09-28,-0.567908763885498
IRWD,2020-09-29,0.9397227168083192
ETON,2020-09-29,0.9429960250854492
SELB,2020-09-30,0.1042776852846145
ALNY,2020-09-30,0.8532978892326355
OVID,2020-09-30,-0.5167936086654663
TOVX,2020-10-02,0.0130291134119033
BMY,2020-10-02,0.9295823574066162
BMY,2020-10-02,0.8973711729049683
MGTX,2020-10-03,-0.2655908167362213
KNSA,2020-10-06,-0.0861638039350509
SIOX,2020-10-06,0.7106197476387024
PFE,2020-10-09,0.6746698617935181
GOSS,2020-10-13,-0.3678124248981476
CYCN,2020-10-14,0.9122519493103028
HRMY,2020-10-14,-0.3196612894535064
REGN,2020-10-14,0.9463698863983154
VRTX,2020-10-14,0.8578324317932129
GILD,2020-10-15,-0.719527006149292
MRK,2020-10-15,0.4662900567054748
ABBV,2020-10-16,0.9441742300987244
APTX,2020-10-19,0.5764564871788025
BIIB,2020-10-21,0.941592276096344
SCNI,2020-10-23,-0.4764039814472198
LLY,2020-10-26,0.8173913955688477
BMY,2020-11-03,0.9256560802459716
TBPH,2020-11-05,0.9477898478507996
MRK,2020-11-09,0.9077574014663696
RVNC,2020-11-09,0.9432212710380554
LLY,2020-11-09,0.2170993834733963
ABCL,2020-11-09,0.2170993834733963
PFE,2020-11-09,-0.3673431277275085
VRCA,2020-11-10,-0.0996354222297668
JAZZ,2020-11-12,0.946070432662964
ETON,2020-11-12,0.6554776430130005
EIGR,2020-11-20,0.7868149876594543
VTRS,2020-11-23,0.9312621355056764
ALNY,2020-11-24,-0.4138290286064148
YMAB,2020-11-25,0.0371170938014984
RYTM,2020-11-27,0.8977616429328918
BPMC,2020-12-01,0.9473162889480592
VNDA,2020-12-01,0.8628656268119812
JAZZ,2020-12-03,0.9490026831626892
BCRX,2020-12-03,-0.3436839878559112
FATE,2020-12-04,0.6985225677490234
SYRS,2020-12-05,0.8007974624633789
GMDA,2020-12-06,0.9408703446388244
INCY,2020-12-07,0.8157907724380493
SCPH,2020-12-07,0.3812954425811767
LPCN,2020-12-08,0.0427067279815673
EVLO,2020-12-09,-0.0305435955524444
PLUR,2020-12-09,0.8688339591026306
RCUS,2020-12-09,-0.2406070977449417
LLY,2020-12-09,0.9481513500213624
SVRA,2020-12-10,0.3000891208648681
AKTX,2020-12-11,0.8613287210464478
INCY,2020-12-14,0.9465650916099548
VTVT,2020-12-15,0.137573629617691
AMGN,2020-12-17,0.9464285373687744
RVNC,2020-12-17,-0.3455471098423004
KPTI,2020-12-18,0.8702679872512817
TNXP,2020-12-21,-0.2445734292268753
VRTX,2020-12-21,0.9420576691627502
AMGN,2020-12-22,0.8755166530609131
SNGX,2020-12-22,0.0031901523470878
NBIX,2020-12-22,-0.4623342752456665
BMY,2020-12-23,0.9159504771232604
CALA,2021-01-04,-0.7253445982933044
INO,2021-01-06,0.8386744260787964
CPRX,2021-01-06,0.9166913032531738
PFE,2021-01-14,0.9451764822006226
JNJ,2021-01-15,0.8514267802238464
BHVN,2021-01-18,0.9479684829711914
PFE,2021-01-18,0.9415772557258606
ACRS,2021-01-19,-0.5049029588699341
MRK,2021-01-20,0.5566514730453491
PFE,2021-01-21,0.9469539523124696
AUPH,2021-01-22,-0.0883110463619232
MTNB,2021-02-01,0.7974010705947876
AMGN,2021-02-02,0.0845115184783935
IMVT,2021-02-02,0.450873851776123
DRRX,2021-02-02,-0.0353430025279521
BIIB,2021-02-03,-0.0400809049606323
TGTX,2021-02-05,0.9479211568832396
TGTX,2021-02-05,0.7601758241653442
BMY,2021-02-05,0.9448208808898926
SPRO,2021-02-05,0.487405002117157
AGEN,2021-02-09,0.2069769203662872
REGN,2021-02-09,0.9330896735191344
ABBV,2021-02-10,0.9143932461738586
CRDF,2021-02-11,0.1981636881828308
REGN,2021-02-11,0.9396862983703612
GTHX,2021-02-12,0.8109713196754456
PFE,2021-02-12,0.9395153522491456
ABEO,2021-02-12,0.8053538799285889
ABEO,2021-02-12,0.8510340452194214
BLUE,2021-02-16,0.9482496976852416
IMUX,2021-02-18,0.8484329581260681
REGN,2021-02-22,-0.0462216734886169
RVNC,2021-02-22,-0.0218754708766937
SRPT,2021-02-25,0.9444085955619812
GKOS,2021-02-25,0.4433942139148712
SWTX,2021-02-25,0.6323494911193848
BBIO,2021-02-26,0.90064537525177
MRK,2021-03-01,0.5294256806373596
NBIX,2021-03-02,0.9380216002464294
PFE,2021-03-02,0.7145573496818542
VIR,2021-03-03,-0.3697319328784942
PFE,2021-03-03,0.7433796525001526
APLS,2021-03-04,0.8301175236701965
DRRX,2021-03-04,-0.0433977022767066
GILD,2021-03-05,-0.8156719207763672
ANAB,2021-03-08,0.609545111656189
MRNS,2021-03-09,-0.8046802282333374
BLUE,2021-03-14,0.9437922239303588
REGN,2021-03-15,0.944938600063324
KNSA,2021-03-18,-0.0051149353384971
LPTX,2021-03-22,0.0324362218379974
IONS,2021-03-22,0.7655305862426758
MRK,2021-03-23,0.9441066384315492
BCLI,2021-03-24,0.8889493346214294
BLUE,2021-03-26,0.8785670399665833
BMY,2021-03-26,0.9470950365066528
WVE,2021-03-29,-0.6199274063110352
WVE,2021-03-29,0.6393972635269165
JAZZ,2021-03-30,0.947473168373108
BTAI,2021-03-31,0.7927788496017456
UTHR,2021-04-01,0.9120713472366332
REGN,2021-04-01,0.9478512406349182
SUPN,2021-04-02,0.5596907734870911
BMY,2021-04-05,0.8794926404953003
MTEM,2021-04-05,-0.136932760477066
LLY,2021-04-08,0.9466717839241028
INCY,2021-04-08,0.8678928017616272
BGNE,2021-04-12,0.1497323513031005
SAGE,2021-04-12,0.2635499835014343
BIIB,2021-04-12,-0.7986972332000732
GILD,2021-04-13,0.105355367064476
BHC,2021-04-13,0.9284838438034058
RIGL,2021-04-13,0.9476586580276488
MRK,2021-04-14,0.933098077774048
BMY,2021-04-16,0.8978756666183472
OVID,2021-04-19,0.8413391709327698
FRTX,2021-04-23,0.8863009810447693
VRNA,2021-04-23,-0.6649612784385681
SRPT,2021-05-03,0.9470083713531494
ARQT,2021-05-04,0.9132800698280334
MRK,2021-05-05,0.0046866536140441
FATE,2021-05-05,0.5534583330154419
BIIB,2021-05-12,-0.291182279586792
APLS,2021-05-14,0.4788796007633209
INCY,2021-05-19,0.9451014399528505
MRK,2021-05-19,0.9431807398796082
MRK,2021-05-20,0.8979644775390625
IBRX,2021-05-20,0.3641137480735779
BMY,2021-05-20,0.6996448040008545
NGM,2021-05-24,0.6693359017372131
PCRX,2021-05-26,0.8277298808097839
PFE,2021-05-26,0.92153000831604
LNTH,2021-05-27,0.946800947189331
PFE,2021-05-27,0.9336854815483092
BMY,2021-05-27,0.3026006519794464
BHVN,2021-05-27,0.5122333765029907
AMGN,2021-05-28,0.9479568004608154
ALKS,2021-06-01,0.946607232093811
BBIO,2021-06-01,0.918409824371338
SCYX,2021-06-02,0.9424944519996644
BGNE,2021-06-04,0.3962312042713165
CMRX,2021-06-04,-0.4399177432060241
CMRX,2021-06-04,0.6630412340164185
BIIB,2021-06-07,-0.7939954996109009
PFE,2021-06-08,0.9430387616157532
VRTX,2021-06-09,0.8103468418121338
VRTX,2021-06-10,0.6157159209251404
VRTX,2021-06-11,0.523431658744812
CRSP,2021-06-11,0.7016555666923523
BMY,2021-06-11,0.854990541934967
PTCT,2021-06-11,0.3545423746109009
MRK,2021-06-11,-0.4338398873806
BIIB,2021-06-14,-0.7807002067565918
ETON,2021-06-15,0.9468294382095336
BIIB,2021-06-16,0.9487392902374268
ZVRA,2021-06-18,0.6460497975349426
CORT,2021-06-22,0.8764293789863586
CRBP,2021-06-24,-0.5297011733055115
ELTX,2021-06-29,-0.3475199937820434
VCEL,2021-06-29,0.9443446397781372
JAZZ,2021-06-30,0.5187763571739197
ARQT,2021-07-01,0.8532378673553467
KRYS,2021-07-01,0.9115886688232422
NVCR,2021-07-01,0.799897313117981
ARWR,2021-07-02,0.7260019183158875
OCGN,2021-07-02,-0.2703534364700317
MRK,2021-07-06,0.947399377822876
LLY,2021-07-09,0.9505088329315186
HALO,2021-07-12,0.947843372821808
JNJ,2021-07-12,0.947843372821808
SCPH,2021-07-13,0.6833097338676453
BMY,2021-07-16,-0.1813335120677948
LLY,2021-07-16,0.197414368391037
MRK,2021-07-16,0.2205709517002105
LGND,2021-07-16,0.2205709517002105
INCY,2021-07-16,0.8873370289802551
MRK,2021-07-22,0.6732453107833862
ABBV,2021-07-23,0.9493315815925598
INCY,2021-07-23,0.0277508497238159
ITRM,2021-07-26,-0.3967871069908142
MRK,2021-07-27,-0.6082156300544739
LLY,2021-07-28,0.8393102884292603
PFE,2021-07-28,0.2432872056961059
ABBV,2021-07-29,0.6261877417564392
INSM,2021-07-31,-0.0786691308021545
CLNN,2021-08-05,0.6537720561027527
MRNA,2021-08-05,0.8606725335121155
CLNN,2021-08-05,0.9151668548583984
MRSN,2021-08-06,-0.534129798412323
AXSM,2021-08-09,-0.5581405758857727
CWBR,2021-08-10,0.8168959021568298
MRK,2021-08-11,0.9340070486068726
MNOV,2021-08-12,0.7467260956764221
JAZZ,2021-08-12,-0.1373062431812286
RIGL,2021-08-13,0.1735921204090118
MRK,2021-08-13,0.9068630337715148
PFE,2021-08-13,0.4369893372058868
PRAX,2021-08-16,-0.6354073286056519
MRNS,2021-08-17,-0.125748336315155
ANAB,2021-08-17,0.648513913154602
LLY,2021-08-18,-0.6031339168548584
FWBI,2021-08-18,0.7424026131629944
BMY,2021-08-20,-0.307166188955307
TBPH,2021-08-23,0.9045663475990297
XERS,2021-08-23,-0.1025812625885009
FGEN,2021-08-25,0.2353525757789611
PFE,2021-08-30,0.938026249408722
MRK,2021-08-31,0.9201223254203796
JNJ,2021-08-31,0.947527289390564
BGNE,2021-09-01,0.7091919779777527
ADAP,2021-09-05,0.4624321162700653
AMGN,2021-09-05,0.946596384048462
BMRN,2021-09-06,0.9312081933021544
PLRX,2021-09-07,0.901582419872284
ZLAB,2021-09-07,0.3442531228065491
MGNX,2021-09-07,0.8310819864273071
GRTX,2021-09-08,-0.7444939017295837
CYTK,2021-09-12,0.0845115184783935
BGNE,2021-09-15,0.8084951043128967
CRNX,2021-09-15,0.9029845595359802
TBPH,2021-09-15,0.9317595958709716
JNJ,2021-09-16,-0.1189954578876495
EXEL,2021-09-16,-0.7703226804733276
BMY,2021-09-16,0.9488325715065002
BIIB,2021-09-16,0.8090474605560303
BMY,2021-09-16,-0.7496122121810913
ZYME,2021-09-16,0.8370262384414673
MGNX,2021-09-16,-0.0697739422321319
NGM,2021-09-16,-0.3721814751625061
MGNX,2021-09-16,-0.1571327596902847
GRTS,2021-09-17,0.8975862860679626
AGEN,2021-09-17,0.9348610043525696
PFE,2021-09-17,0.9452325701713562
CHRS,2021-09-17,0.0286023691296577
MRK,2021-09-19,0.9497119188308716
REGN,2021-09-19,0.94820237159729
BIIB,2021-09-20,0.9419229030609132
TGTX,2021-09-20,0.6302359104156494
TGTX,2021-09-20,0.8824527263641357
SGEN,2021-09-20,0.9278783798217772
MRTX,2021-09-20,0.9487223625183104
EXEL,2021-09-20,-0.3014556467533111
JNJ,2021-09-21,0.914214849472046
INCY,2021-09-21,0.907133162021637
PCRX,2021-09-21,0.9310137629508972
DVAX,2021-09-22,-0.2315454483032226
INCY,2021-09-22,0.4639427959918976
RYTM,2021-09-22,0.8485987782478333
SAVA,2021-09-22,0.4446406662464142
AMGN,2021-09-24,0.9273695945739746
CADL,2021-09-25,0.8879117965698242
BHVN,2021-09-27,0.9492020606994628
PFE,2021-09-27,0.9366543889045716
PFE,2021-09-28,0.9251229166984558
ABBV,2021-09-28,0.9436927437782288
LLY,2021-09-28,0.8766586184501648
IVVD,2021-09-29,-0.075900599360466
PFE,2021-09-29,0.6593742966651917
ARQT,2021-09-30,0.8256240487098694
ABBV,2021-09-30,0.9447790384292604
TGTX,2021-09-30,0.9479211568832396
ARQT,2021-09-30,-0.7823716402053833
NERV,2021-09-30,-0.1744028031826019
REGN,2021-09-30,0.9478219151496888
PGEN,2021-10-01,-0.1796832978725433
GILD,2021-10-01,-0.4940211176872253
AMGN,2021-10-02,0.0759885162115097
LIAN,2021-10-04,0.9485766291618348
ENTA,2021-10-04,0.9306505918502808
DNLI,2021-10-06,0.8830706477165222
AMGN,2021-10-07,0.9461807012557985
ZLAB,2021-10-07,0.4626573026180267
FRTX,2021-10-07,0.8831269145011902
FRTX,2021-10-07,0.0350006818771362
TCON,2021-10-07,-0.7651064395904541
BMY,2021-10-07,0.9492020606994628
PRLD,2021-10-07,0.8200119137763977
BMY,2021-10-07,0.8779556751251221
HRMY,2021-10-08,0.9463074803352356
FDMT,2021-10-10,0.74153733253479
SRPT,2021-10-11,0.8716813921928406
SRPT,2021-10-11,0.8110240697860718
RGLS,2021-10-12,0.8066900968551636
OTLK,2021-10-12,0.3229894340038299
VTVT,2021-10-12,-0.4706506431102752
CRSP,2021-10-12,0.8103468418121338
BIIB,2021-10-13,-0.7764953374862671
MRK,2021-10-13,0.942077100276947
LGND,2021-10-13,-0.2406202554702758
VRNA,2021-10-13,0.7648831605911255
LLY,2021-10-13,0.7547283172607422
FBIO,2021-10-14,0.8919011950492859
GILD,2021-10-18,0.7820013761520386
VTRS,2021-10-18,0.9420583844184875
OMER,2021-10-18,0.9026819467544556
EDSA,2021-10-19,0.565955638885498
AVRO,2021-10-19,0.6553868055343628
AVRO,2021-10-19,0.718698263168335
JNJ,2021-10-20,0.9362245202064514
REGN,2021-10-20,0.945774257183075
BIIB,2021-10-20,0.72549968957901
UTHR,2021-10-21,-0.577139675617218
OCUL,2021-10-22,0.8354148864746094
AGEN,2021-10-22,0.8845741152763367
BMY,2021-10-23,0.9453839063644408
MRK,2021-10-25,0.9256114363670348
CLSD,2021-10-25,0.8498197793960571
BHC,2021-10-25,0.9364528059959412
ELTX,2021-10-26,-0.7234795093536377
MRK,2021-10-27,-0.0674434155225753
ABBV,2021-10-29,0.489284336566925
BMY,2021-11-03,0.93109530210495
GTHX,2021-11-03,0.9476147294044496
PTGX,2021-11-03,-0.4368066191673279
CYDY,2021-11-03,0.3699931502342224
DMAC,2021-11-04,-0.0001594424247741
ALNY,2021-11-05,0.9471079111099244
LQDA,2021-11-08,0.9274494647979736
ETON,2021-11-08,0.9468375444412231
BMY,2021-11-08,0.94327974319458
MRK,2021-11-09,0.9452677965164183
MRK,2021-11-09,0.6559534072875977
ALXO,2021-11-09,0.8057894110679626
STTK,2021-11-09,0.3260762989521026
ALXO,2021-11-09,0.78749018907547
RVNC,2021-11-09,0.9153833389282228
IOVA,2021-11-12,-0.126320868730545
TERN,2021-11-12,0.8115551471710205
ASMB,2021-11-12,0.5623204112052917
GTHX,2021-11-12,0.8976690769195557
NKTR,2021-11-12,-0.3807569146156311
NXTC,2021-11-13,0.3832728862762451
ALKS,2021-11-13,0.941592276096344
IONS,2021-11-13,-0.8416258692741394
ATAI,2021-11-15,-0.0434363335371017
ARWR,2021-11-15,0.7821158170700073
MRNA,2021-11-15,0.9421564340591432
ONCT,2021-11-15,-0.0817946195602417
PTGX,2021-11-15,-0.6941162943840027
BMY,2021-11-15,0.5593653321266174
ARWR,2021-11-15,0.8021311163902283
ELOX,2021-11-17,0.8279262185096741
TBPH,2021-11-17,0.946182668209076
ENTA,2021-11-18,0.9240214228630066
KTRA,2021-11-18,0.5122333765029907
MRK,2021-11-18,0.9467598795890808
BMRN,2021-11-19,0.9004213213920593
PBYI,2021-11-20,0.8772737979888916
ADAP,2021-11-21,0.1558391749858856
AADI,2021-11-23,-0.2143310904502868
IONS,2021-11-24,0.7514452934265137
PFE,2021-11-24,0.4394585192203522
SLS,2021-11-30,0.5030953884124756
IMGN,2021-11-30,0.8479467630386353
DCPH,2021-11-30,-0.81903475522995
DCPH,2021-11-30,0.8431008458137512
VBIV,2021-12-01,-0.4357427954673767
AMGN,2021-12-01,0.9453637599945068
HALO,2021-12-01,0.9468080401420592
LLY,2021-12-03,-0.5247103571891785
MRK,2021-12-03,0.6830778121948242
CHRS,2021-12-06,-0.0118937790393829
BLCM,2021-12-06,0.5475751161575317
BLCM,2021-12-06,-0.4435880780220032
OCUL,2021-12-06,0.9105371832847596
MRUS,2021-12-06,0.8192399144172668
INCY,2021-12-10,-0.5324845910072327
KPTI,2021-12-11,0.8899829983711243
NEXI,2021-12-12,0.7806746363639832
LLY,2021-12-12,0.9456183314323424
PTGX,2021-12-12,0.8218213319778442
ARVN,2021-12-13,0.8989133238792419
JAZZ,2021-12-13,0.8805312514305115
PFE,2021-12-13,0.154397502541542
GILD,2021-12-13,-0.7738568782806396
PBYI,2021-12-13,0.9336968660354614
APRE,2021-12-13,0.8651225566864014
AGIO,2021-12-13,0.9461475610733032
ABBV,2021-12-13,0.9165606498718262
ALLO,2021-12-13,0.8254480361938477
SGMO,2021-12-13,0.1739906817674636
XFOR,2021-12-13,0.587530791759491
ABBV,2021-12-13,0.9450829029083252
KURA,2021-12-13,0.6134714484214783
APRE,2021-12-14,0.8604597449302673
CNTA,2021-12-14,-0.1729421466588974
PFE,2021-12-14,0.9481219053268432
INO,2021-12-14,0.6797984838485718
BMY,2021-12-15,0.949730396270752
ABBV,2021-12-15,0.9461176991462708
EGRX,2021-12-15,0.3211215436458587
CGEM,2021-12-16,0.8386526703834534
ZLAB,2021-12-16,0.8761029243469238
MCRB,2021-12-16,0.876977801322937
ZLAB,2021-12-17,0.9040703773498536
BLPH,2021-12-17,-0.7849586009979248
AMGN,2021-12-17,-0.8622860312461853
CHRS,2021-12-20,0.7881974577903748
ALDX,2021-12-20,0.8903853297233582
CTMX,2021-12-20,-0.7905656099319458
AMGN,2021-12-20,0.9114177823066713
ITCI,2021-12-20,-0.2282415926456451
ANIP,2021-12-21,0.9307783842086792
ALLK,2021-12-21,0.8100520968437195
JAGX,2021-12-21,0.8184018135070801
PFE,2021-12-21,0.9426236748695374
ALNY,2021-12-22,0.9326175451278688
OPK,2021-12-23,0.9395153522491456
KNSA,2021-12-28,0.1635213196277618
FATE,2021-12-31,-0.7738568782806396
CYDY,2022-01-05,0.7955985069274902
RVMD,2022-01-11,0.8019799590110779
PFE,2022-01-12,-0.6539804339408875
ABBV,2022-01-14,-0.0712182074785232
ABBV,2022-01-14,0.938026249408722
PFE,2022-01-14,0.9395148754119872
MRK,2022-01-18,0.0044225677847862
EXEL,2022-01-18,0.9010884761810304
ABBV,2022-01-21,0.8869409561157227
GILD,2022-01-21,0.1899629831314087
AIM,2022-01-24,-0.039649061858654
MRK,2022-01-24,-0.4204567074775696
ARCT,2022-01-24,0.0961208045482635
INCY,2022-01-25,0.9062864184379578
LLY,2022-01-27,0.9214916825294496
MRNA,2022-01-31,-0.1613465398550033
PFE,2022-02-01,0.941175639629364
AVXL,2022-02-01,-0.054711177945137
ATHX,2022-02-02,0.17076076567173
VTRS,2022-02-03,0.947062849998474
VNDA,2022-02-04,0.9123837351799012
PFE,2022-02-08,0.5680050849914551
MRK,2022-02-08,-0.49997478723526
LLY,2022-02-11,-0.8282047510147095
VIR,2022-02-11,0.9424053430557252
FBIO,2022-02-15,0.1693270206451416
GILD,2022-02-16,0.8640668392181396
SAGE,2022-02-16,-0.7543792128562927
GILD,2022-02-16,0.9399013519287108
BIIB,2022-02-16,-0.376379132270813
AGIO,2022-02-17,0.6568661332130432
REGN,2022-02-18,0.9380216002464294
RLMD,2022-02-23,0.862026572227478
ABBV,2022-02-24,0.9452325701713562
LLY,2022-02-24,0.9299505352973938
BIIB,2022-02-25,-0.0361835286021232
PFE,2022-03-01,0.9460768699645996
GILD,2022-03-01,0.1260972470045089
BMY,2022-03-04,0.8103978037834167
AIM,2022-03-09,0.7893630862236023
MRK,2022-03-11,0.3235822916030884
EXEL,2022-03-14,0.88548344373703
BMY,2022-03-14,0.6008425354957581
NKTR,2022-03-14,0.9028549790382384
AMGN,2022-03-15,0.9135357141494752
MRK,2022-03-15,0.9462496042251588
SAGE,2022-03-15,0.0271627083420753
IDYA,2022-03-15,0.6597810983657837
PRTA,2022-03-16,0.6892362236976624
ABBV,2022-03-16,0.2174938023090362
BMY,2022-03-18,0.2319701910018921
PLX,2022-03-18,0.9196926355361938
MRK,2022-03-21,0.7892162799835205
MRNA,2022-03-23,0.9412084221839904
LLY,2022-03-24,0.9475111365318298
NVCR,2022-03-24,0.2600802183151245
ARQT,2022-03-25,0.4318459033966064
AMGN,2022-03-27,0.9446885585784912
ALZN,2022-03-28,0.893149733543396
